Loaded 5210 packets from Packets/EQemu6.pcapng.
Packet#	Opcode(?)	Length	Bytes			Time
30	0x900	472	00 09 00 00 09 7a 38 31 00 32 59 35 52 38 5a 32 30 4f 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 cc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 68 cc	1746084858.555207482
31	0x800	42	00 08 1d dc 00 00 00 01 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 02 93 07	1746084858.556380578
32	0x300	97	00 03 04 00 15 00 00 57 00 09 00 00 7a 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 44 61 72 6b 73 69 64 65 00 9c b6	1746084858.579512127
33	0xd00	511	00 0d 00 01 00 00 02 32 eb 7c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 75 6e 79 6e 69 63 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 01 01 00 00 01 00 01 01 01 00 00 00 00 00 00 00 00 00 00 00 00 80 3f 00 00 80 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 e0 cf	1746084858.587656319
34	0xd00	67	00 0d 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 d1 72	1746084858.587836608
35	0xd00	511	00 0d 00 03 00 00 02 22 99 74 00 00 00 00 00 00 00 00 37 87 13 be c8 a7 77 cb 27 ed e1 e6 5d 1c aa d3 3c 26 3b 6d 8c db 36 8d 91 72 f5 bb e0 5c 50 6f 09 6d c9 1e e7 2e f4 38 1b 5e a8 c2 fe b4 18 4a f7 72 85 13 f5 63 6c 16 69 f4 e0 17 ff 87 11 f3 2b b7 73 04 37 ca d5 77 f8 03 20 0a 56 8b fb 35 ff 59 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 15 00 00 00 00 00 00 00 00 00 00 00 53 c3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 a3 73	1746084858.588273572
36	0x300	286	00 03 31 00 0d 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00 07 00 09 00 05 8f 57 00 06 00 09 00 06 59 62 4a 00 09 00 07 0d 59 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ff ff 07 00 12 00 09 00 08 75 54 0c 00 00 00 00 00 00 00 00 00 00 00 7a 00 09 00 09 cc 7a 02 00 00 00 ff ff 01 00 ff ff 01 00 19 00 00 00 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 01 00 00 00 01 00 00 00 01 00 00 00 ff ff ff ff 01 00 00 00 ff ff ff ff ff ff ff ff 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 ff ff ff ff ff ff ff ff 01 00 00 00 01 00 00 00 01 00 00 00 01 00 00 00 07 5a	1746084858.588349912
37	0xd00	511	00 0d 00 0a 00 00 04 66 7b 05 48 00 00 00 00 00 00 00 00 00 00 00 ff ff ff ff 01 00 00 00 00 00 00 00 ff ff ff ff 02 00 00 00 00 00 00 00 ff ff ff ff 00 00 00 00 01 00 00 00 ff ff ff ff 01 00 00 00 01 00 00 00 ff ff ff ff 02 00 00 00 01 00 00 00 ff ff ff ff 00 00 00 00 02 00 00 00 ff ff ff ff 01 00 00 00 02 00 00 00 ff ff ff ff 02 00 00 00 02 00 00 00 ff ff ff ff 00 00 00 00 03 00 00 00 ff ff ff ff 01 00 00 00 03 00 00 00 ff ff ff ff 02 00 00 00 03 00 00 00 ff ff ff ff 00 00 00 00 04 00 00 00 ff ff ff ff 01 00 00 00 04 00 00 00 ff ff ff ff 02 00 00 00 04 00 00 00 ff ff ff ff 00 00 00 00 05 00 00 00 ff ff ff ff 01 00 00 00 05 00 00 00 ff ff ff ff 02 00 00 00 05 00 00 00 ff ff ff ff 00 00 00 00 06 00 00 00 01 00 00 00 01 00 00 00 06 00 00 00 01 00 00 00 02 00 00 00 06 00 00 00 01 00 00 00 00 00 00 00 07 00 00 00 01 00 00 00 01 00 00 00 07 00 00 00 01 00 00 00 02 00 00 00 07 00 00 00 01 00 00 00 00 00 00 00 08 00 00 00 01 00 00 00 01 00 00 00 08 00 00 00 01 00 00 00 02 00 00 00 08 00 00 00 01 00 00 00 00 00 00 00 09 00 00 00 ff ff ff ff 01 00 00 00 09 00 00 00 ff ff ff ff 02 00 00 00 09 00 00 00 ff ff ff ff 00 00 00 00 0a 00 00 00 01 00 00 00 01 00 00 00 0a 00 00 00 01 00 00 00 02 00 00 00 0a 00 00 00 01 00 00 00 00 00 00 00 0b 00 00 00 ff ff ff ff 01 00 00 00 0b 00 00 00 ff ff ff ff 02 00 00 00 0b 00 00 00 ff ff ff ff 00 00 00 00 0c 00 00 00 ff ff ff ff 01 00 00 00 0c 00 00 00 ff ff ff ff 02 00 00 00 0c 00 00 00 ff ff ff ff 00 00 00 00 0d 00 00 00 01 00 00 00 01 00 00 00 0d 00 00 00 01 00 00 00 02 00 00 5b f3	1746084858.588350077
38	0xd00	511	00 0d 00 0b 00 0d 00 00 00 01 00 00 00 00 00 00 00 0e 00 00 00 01 00 00 00 01 00 00 00 0e 00 00 00 01 00 00 00 02 00 00 00 0e 00 00 00 01 00 00 00 00 00 00 00 0f 00 00 00 01 00 00 00 01 00 00 00 0f 00 00 00 01 00 00 00 02 00 00 00 0f 00 00 00 01 00 00 00 00 00 00 00 10 00 00 00 01 00 00 00 01 00 00 00 10 00 00 00 01 00 00 00 02 00 00 00 10 00 00 00 01 00 00 00 00 00 00 00 11 00 00 00 01 00 00 00 01 00 00 00 11 00 00 00 01 00 00 00 02 00 00 00 11 00 00 00 01 00 00 00 00 00 00 00 12 00 00 00 01 00 00 00 01 00 00 00 12 00 00 00 01 00 00 00 02 00 00 00 12 00 00 00 01 00 00 00 00 00 00 00 13 00 00 00 ff ff ff ff 01 00 00 00 13 00 00 00 ff ff ff ff 02 00 00 00 13 00 00 00 ff ff ff ff 00 00 00 00 14 00 00 00 ff ff ff ff 01 00 00 00 14 00 00 00 ff ff ff ff 02 00 00 00 14 00 00 00 ff ff ff ff 00 00 00 00 15 00 00 00 00 00 00 00 01 00 00 00 15 00 00 00 00 00 00 00 02 00 00 00 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0f 00 00 00 01 00 00 00 ff ff 01 00 af 60 01 00 0e 10 00 00 b0 60 01 00 0e 10 00 00 b1 60 01 00 08 00 00 00 b2 60 01 00 10 00 00 00 b3 60 01 00 20 00 00 00 b4 60 01 00 40 00 00 00 b5 60 01 00 80 00 00 00 b6 60 01 00 00 01 00 00 b7 60 01 00 00 02 00 00 b8 60 01 00 00 04 00 00 b9 60 01 00 00 08 00 00 ba 60 01 00 00 20 00 00 bb 60 01 00 00 40 00 00 bc 60 01 00 00 80 00 00 0f 00 00 00 01 00 00 00 ff ff 01 00 18 ec	1746084858.588352161
39	0xd00	126	00 0d 00 0c af 60 01 00 06 12 00 00 b0 60 01 00 06 12 00 00 bd 60 01 00 08 00 00 00 be 60 01 00 10 00 00 00 bf 60 01 00 20 00 00 00 c0 60 01 00 40 00 00 00 c1 60 01 00 80 00 00 00 c2 60 01 00 00 01 00 00 c3 60 01 00 00 02 00 00 c4 60 01 00 00 04 00 00 c5 60 01 00 00 08 00 00 c6 60 01 00 00 20 00 00 c7 60 01 00 00 40 00 00 c8 60 01 00 00 80 00 00 00 00 00 00 00 00 00 00 b8 0d	1746084858.588352294
