Loaded 5210 packets from Packets/EQemu6.pcapng.
Packet#	Optcode	Length	First 10 Bytes			Time
0	0x100	24	00 01 00 00 00 03 0e 65 d6 f8	1746084854.715194002
1	0x200	18	00 02 0e 65 d6 f8 ff ff ff ff	1746084854.738633232
2	0x900	20	00 09 00 00 01 00 02 00 00 00	1746084854.757300971
3	0x300	33	00 03 04 00 15 00 00 17 00 09	1746084854.803211859
4	0x300	50	00 03 04 00 15 00 00 28 00 09	1746084854.810387252
5	0x1500	18	00 15 00 01 ae f2 00 00 00 00	1746084854.836174039
6	0x900	98	00 09 00 01 18 00 03 00 00 00	1746084854.877629103
7	0x300	26	00 03 04 00 15 00 01 10 00 09	1746084854.886142719
8	0x900	98	00 09 00 01 18 00 03 00 00 00	1746084854.893578793
9	0x1500	6	00 15 00 01 ae f2	1746084854.899047316
10	0x1500	18	00 15 00 02 ff 48 00 00 00 00	1746084854.909997269
11	0x900	84	00 09 00 02 19 00 04 00 00 00	1746084854.925696683
12	0x1500	6	00 15 00 02 ff 48	1746084854.933300889
13	0x900	84	00 09 00 02 19 00 04 00 00 00	1746084854.941553068
14	0x1500	6	00 15 00 02 ff 48	1746084854.962002419
15	0x900	22	00 09 00 03 0d 00 05 00 00 00	1746084856.51588764
16	0x300	36	00 03 04 00 15 00 03 1a 00 09	1746084856.564117826
17	0x1500	6	00 15 00 03 cf de	1746084856.56638746
18	0x900	28	00 09 00 03 22 00 05 00 00 00	1746084856.580013575
19	0x300	26	00 03 04 00 15 00 03 10 00 09	1746084856.666904577
20	0x500	10	00 05 0e 65 d6 f8 00 06 28 0d	1746084856.667082308
21	0x1500	18	00 15 00 04 5a 7d 00 00 00 00	1746084856.687921815
22	0x500	18	00 05 0e 65 d6 f8 16 c0 00 00	1746084856.687922382
25	0x500	18	00 05 0e 65 d6 f8 16 c0 00 00	1746084856.691824345
27	0x100	24	00 01 00 00 00 03 12 31 08 65	1746084858.493386597
28	0x200	18	00 02 12 31 08 65 ff ff ff ff	1746084858.516627466
29	0x700	42	00 07 1d dc 00 00 00 00 00 00	1746084858.534503897
30	0x900	472	00 09 00 00 09 7a 38 31 00 32	1746084858.555207482
31	0x800	42	00 08 1d dc 00 00 00 01 00 00	1746084858.556380578
32	0x300	97	00 03 04 00 15 00 00 57 00 09	1746084858.579512127
33	0xd00	511	00 0d 00 01 00 00 02 32 eb 7c	1746084858.587656319
34	0xd00	67	00 0d 00 02 00 00 00 00 00 00	1746084858.587836608
35	0xd00	511	00 0d 00 03 00 00 02 22 99 74	1746084858.588273572
36	0x300	286	00 03 31 00 0d 00 04 00 00 00	1746084858.588349912
37	0xd00	511	00 0d 00 0a 00 00 04 66 7b 05	1746084858.588350077
38	0xd00	511	00 0d 00 0b 00 0d 00 00 00 01	1746084858.588352161
39	0xd00	126	00 0d 00 0c af 60 01 00 06 12	1746084858.588352294
40	0x900	293	00 09 00 0d d2 00 01 00 00 00	1746084858.588352482
41	0x1500	6	00 15 00 0d e2 d9	1746084858.661839349
42	0x900	280	00 09 00 01 99 74 00 00 00 00	1746084858.6621852
43	0x1500	18	00 15 00 01 ae f2 00 00 00 00	1746084858.703713903
44	0xd00	512	00 0d 00 02 00 00 08 0a 13 0f	1746084858.766236035
45	0xd00	512	00 0d 00 03 8d f3 15 00 38 e1	1746084858.766398792
46	0xd00	512	00 0d 00 04 20 00 31 d8 18 00	1746084858.766541326
47	0xd00	512	00 0d 00 05 9e 00 57 e8 8a 08	1746084858.766679538
48	0xd00	44	00 0d 00 06 14 88 01 c6 44 24	1746084858.786950428
49	0xd00	512	00 0d 00 07 00 00 08 0a 8d 4b	1746084858.787046097
50	0xd00	512	00 0d 00 08 0c 9d 00 00 ca d3	1746084858.787134121
51	0xd00	512	00 0d 00 09 01 00 98 a7 00 00	1746084858.787214939
52	0xd00	512	00 0d 00 0a 33 33 30 5e 5e 31	1746084858.787293289
53	0xd00	44	00 0d 00 0b 30 5e 37 5e 33 33	1746084858.787378074
54	0xd00	512	00 0d 00 0c 00 00 08 0a 8d 29	1746084858.787455938
55	0xd00	512	00 0d 00 0d 56 34 00 00 36 0c	1746084858.787547862
56	0xd00	512	00 0d 00 0e 00 00 9e 0b 00 00	1746084858.787629146
57	0xd00	512	00 0d 00 0f 34 34 30 5e 32 32	1746084858.787706313
58	0x300	19	00 03 04 00 11 00 03 04 00 11	1746084858.797424087
59	0x300	24	00 03 04 00 11 00 06 04 00 11	1746084858.813569286
60	0xd00	44	00 0d 00 10 35 5e 38 5e 39 5e	1746084858.828194987
61	0xd00	512	00 0d 00 02 00 00 08 0a 13 0f	1746084858.82828219
62	0x300	34	00 03 04 00 11 00 0a 04 00 11	1746084858.829681478
63	0x300	18	00 03 04 00 11 00 10 04 00 15	1746084858.861220588
64	0x300	74	00 03 04 00 15 00 03 04 00 15	1746084858.8776229
67	0x600	18	00 06 5a ca 00 00 00 00 00 00	1746084867.919535207
68	0x700	42	00 07 44 f1 00 00 00 28 00 00	1746084868.540031795
69	0x800	42	00 08 44 f1 00 00 00 01 00 00	1746084868.562186266
70	0x300	116	00 03 10 00 09 00 11 00 19 06	1746084869.168470769
71	0x300	18	00 03 04 00 15 00 11 04 00 15	1746084869.195293849
72	0x600	18	00 06 5a ca 00 00 00 00 00 00	1746084878.262131958
73	0x900	80	00 09 00 13 8f 57 48 61 72 6f	1746084880.072228245
74	0x1500	18	00 15 00 13 df ba 00 00 00 00	1746084880.108913878
75	0x300	307	00 03 39 00 09 00 0e 22 0c 57	1746084880.140279032
76	0x300	307	00 03 39 00 09 00 0e 22 0c 57	1746084880.156272275
77	0x100	24	00 01 00 00 00 03 27 e7 6d 4b	1746084880.178351153
78	0x200	18	00 02 27 e7 6d 4b 00 00 00 00	1746084880.223847167
79	0x300	16	00 03 04 00 15 00 11 06 00 09	1746084880.321707932
80	0x1500	18	00 15 00 14 4a 19 00 00 00 00	1746084880.349475498
81	0x500	18	00 05 12 31 08 65 7f e3 00 00	1746084880.349476223
82	0x100	24	00 01 00 00 00 03 28 22 ec a3	1746084880.413693304
83	0x200	18	00 02 28 22 ec a3 ff ff ff ff	1746084880.464447184
84	0x700	21	00 07 5a 78 9c 2b 9e c8 80 1b	1746084880.476107768
85	0x800	28	00 08 5a 58 09 2b 9e c8 c0 c0	1746084880.499940304
86	0x300	99	00 03 a5 0a 00 09 00 00 1d 47	1746084880.559709796
87	0x900	45	00 09 00 00 01 00 53 4f 45 2e	1746084880.560391861
88	0x1500	18	00 15 00 00 be f2 00 00 00 00	1746084880.590668035
89	0x300	18	00 03 a5 04 00 15 00 00 04 00	1746084880.594882181
